post_id,description,sentiment,len_description,hashtags,num_hasht,comments,likes,mentions,year,month,day,hashtags_r
2806350585127256064,"Thanks to Mark Holliday at @mch.furniturerestoration for sharing his reasons why Community Forklift is “Forking Amazing”!

""Community Forklift is my greatest ally in my mission to rescue and restore vintage furniture, helping keep them out of landfills and passing them forward to another generation. While I bring the woodworking skills and the will, Community Forklift supplies the raw materials and the communal sustainability ‘glue’ that enables my one-person furniture rescue and restoration mission to thrive. Community Forklift not only shares my belief in preserving and restoring furniture for another generation, it supports and believes in me as a small reuse, green-based business. Their diversion of furniture from landfills for reuse and restoration is a triple win — for me, the environment, and those who benefit from their neighborhood programs.""

Visit our reuse warehouse to add your name to our “Forking Amazing” wall or pick up a “Forking Amazing” t-shirt and sticker!
.
.
.
.
.
#CFForkingAmazing #furniturerestoration #furniturerestorations #vintagefurnitureshop #vintagefurnitureforsale #antiquefurniture #antiquefurniturerestoration #antiquefurniturelove #salvagedfurniture #oldfurniture #salvagewarehouse #salvageyard #architecturalsalvage #salvagedcommunity #homeessentials #communityorganization #communitybuilding #greenbusiness #smallbusinessDC #supportsmallbusinessowners #supportgreenbusiness #greenbusiness #nonprofitorg #CommunityForklift #DMVarea #PrinceGeorgesCounty",positive,1501,"['#CFForkingAmazing', '#furniturerestoration', '#furniturerestorations', '#vintagefurnitureshop', '#vintagefurnitureforsale', '#antiquefurniture', '#antiquefurniturerestoration', '#antiquefurniturelove', '#salvagedfurniture', '#oldfurniture', '#salvagewarehouse', '#salvageyard', '#architecturalsalvage', '#salvagedcommunity', '#homeessentials', '#communityorganization', '#communitybuilding', '#greenbusiness', '#smallbusinessDC', '#supportsmallbusinessowners', '#supportgreenbusiness', '#greenbusiness', '#nonprofitorg', '#CommunityForklift', '#DMVarea', '#PrinceGeorgesCounty']",26,0,118,1,2022,April,6,"c(#CFForkingAmazing', '#furniturerestoration', '#furniturerestorations', '#vintagefurnitureshop', '#vintagefurnitureforsale', '#antiquefurniture', '#antiquefurniturerestoration', '#antiquefurniturelove', '#salvagedfurniture', '#oldfurniture', '#salvagewarehouse', '#salvageyard', '#architecturalsalvage', '#salvagedcommunity', '#homeessentials', '#communityorganization', '#communitybuilding', '#greenbusiness', '#smallbusinessDC', '#supportsmallbusinessowners', '#supportgreenbusiness', '#greenbusiness', '#nonprofitorg', '#CommunityForklift', '#DMVarea', '#PrinceGeorgesCounty)"
2806187480765233152,"#help #support #nonprofitorganization #communityorganization 
We don't have enough food we beg you to help and support us <U+0001F64F><U+0001F64F><U+2764><U+FE0F>",negative,126,"['#help', '#support', '#nonprofitorganization', '#communityorganization']",4,0,9,0,2022,April,6,"c(#help', '#support', '#nonprofitorganization', '#communityorganization)"
2806061335084423168,"Sneak peak of our new exhibition! A collaborative installation combining paintings & sculpture, ‘I’ll meet you under the clock at Brampton Moot Hall’ 

Opening Saturday 2nd April! With a special artist in conversation:

Sat. 2nd April- 1-3pm 

Sat. 23rd April- 1-3pm 

Come support and discuss these amazing works by local artists on sense of place. Enjoy a lovely cuppa in our cosy Florence cafe. <U+0001F970> 

#localart #localartists #communityorganization #exhibitions #sculpture #paintings",positive,483,"['#localart', '#localartists', '#communityorganization', '#exhibitions', '#sculpture', '#paintings']",6,1,34,0,2022,April,6,"c(#localart', '#localartists', '#communityorganization', '#exhibitions', '#sculpture', '#paintings)"
2805648680911021056,"Textures, shapes, light. <U+2B50><U+FE0F>

Every little detail has been carefully thought out at @thisworldsourscentre, each playing an important role in the sensory experience for the kids and families this centre has been designed to nurture.

We are THISCLOSE to wrapping up this exciting space! Registration is now open for the unique and inclusive programs at @thisworldsourscentre. Head to their #linkinbio to learn more about how they will be supporting our community when they open this SPRING! <U+0001F64C><U+0001F389>

#madebypacific #vancouverkids #thisworldsours #vancouvermom #communitysupport #communityorganization #generalcontractor #mainstreetvancouver #eastvancouver #eastvan #commercialconstruction #vancouverconstructioncompany #tenantimprovement",positive,730,"['#linkinbio', '#madebypacific', '#vancouverkids', '#thisworldsours', '#vancouvermom', '#communitysupport', '#communityorganization', '#generalcontractor', '#mainstreetvancouver', '#eastvancouver', '#eastvan', '#commercialconstruction', '#vancouverconstructioncompany', '#tenantimprovement']",14,2,72,2,2022,April,6,"c(#linkinbio', '#madebypacific', '#vancouverkids', '#thisworldsours', '#vancouvermom', '#communitysupport', '#communityorganization', '#generalcontractor', '#mainstreetvancouver', '#eastvancouver', '#eastvan', '#commercialconstruction', '#vancouverconstructioncompany', '#tenantimprovement)"
2805453602318127104,"Our biggest need at the Pantry right now is hygiene products, such as toddler diapers, toothpaste, and body wash. Shop our Amazon Wish List at bit.ly/WCPantry and stock our shelves with these much needed items!

#wilkinsoncenter #whywilkinson #whywilkinsoncenter #dallas  #uptowndallas #foodpantry #emergencyservices #donations #donationsneeded #dallastx #communityorganization #volunteer #donate #philanthropy #getinvolved #dallascharity #adulteducation #amazonwishlist",neutral,470,"['#wilkinsoncenter', '#whywilkinson', '#whywilkinsoncenter', '#dallas', '#uptowndallas', '#foodpantry', '#emergencyservices', '#donations', '#donationsneeded', '#dallastx', '#communityorganization', '#volunteer', '#donate', '#philanthropy', '#getinvolved', '#dallascharity', '#adulteducation', '#amazonwishlist']",18,0,8,0,2022,April,6,"c(#wilkinsoncenter', '#whywilkinson', '#whywilkinsoncenter', '#dallas', '#uptowndallas', '#foodpantry', '#emergencyservices', '#donations', '#donationsneeded', '#dallastx', '#communityorganization', '#volunteer', '#donate', '#philanthropy', '#getinvolved', '#dallascharity', '#adulteducation', '#amazonwishlist)"
2805332537552793600,"<U+0001F97A> Do you want a supportive workspace while completing an important project or task for your organization? <U+2060>
<U+2060>
Then look no further!<U+2060>
<U+2060>
<U+0001F973> As we prepare to open the doors to the public for the Nonprofit Sistas Community, we wanted to you experience one of the many community events that will take part inside.<U+2060>
<U+2060>
If you are a nonprofit leader and you are seeking out a positive space to brainstorm and get ish done, then join our upcoming co-working sessions.<U+2060>
<U+2060>
<U+0001F5A5> You can click the link in the bio to save the community event to your calendar so you can join us!<U+2060>
<U+2060>
#leadershipdevelopment #communityleaders #blackwomenlead #communityorganization #coworkingcommunity",positive,664,"['#leadershipdevelopment', '#communityleaders', '#blackwomenlead', '#communityorganization', '#coworkingcommunity']",5,6,16,0,2022,April,6,"c(#leadershipdevelopment', '#communityleaders', '#blackwomenlead', '#communityorganization', '#coworkingcommunity)"
2805203009837142528,Don’t be fooled by Christmas bag. We have 42 Easter eggs inside for local nursery. 42 more smiles this Easter. Total of 427 smiles made so far.  Thank you to everyone who donated. #easterdonations #happyeaster<U+0001F423> #42smiles #forkids #community #communityorganization,positive,263,"['#easterdonations', '#happyeaster', '#42smiles', '#forkids', '#community', '#communityorganization']",6,0,6,0,2022,April,6,"c(#easterdonations', '#happyeaster', '#42smiles', '#forkids', '#community', '#communityorganization)"
2804898873647925760,"First in our list of reasons why Community Forklift is “Forking Amazing”: our nonprofit helps conserve natural resources and reduce waste! By accepting donations of new and gently-used building materials, furniture, appliances, and more, we help these materials find new homes instead of going to waste in the landfill. And by purchasing second hand materials at our reuse warehouse, you’re saving the energy and natural resources needed to create new ones!

Help keep reusable materials out of the landfill by supporting our reuse nonprofit. Donating $25 or more at the front desk gets you a snazzy “Forking Amazing” t-shirt! You can also show your support by donating $1 or more and putting your name up on our “Forking Amazing” wall. Thank you!
.
.
.
.
.
#CFforkingamazing #reusestore #reusewarehouse #salvageyard #architecturalsalvage #salvagedfurniture #salvageddecor #salvagedhome #wastediversion #choosetoreuse #reuserevolution #wasteless #donatedontdump #noplanetb #naturalresources #naturalresource #reducereuse #ecofriendlyhome #ecofriendlybusiness #buildingmaterials #homeessentials #nonprofitorg #nonprofitorgs #MDnonprofit #communityorganization #CommunityForklift #DMVarea #DMVmetro #DCarea #PrinceGeorgesCounty",positive,1225,"['#CFforkingamazing', '#reusestore', '#reusewarehouse', '#salvageyard', '#architecturalsalvage', '#salvagedfurniture', '#salvageddecor', '#salvagedhome', '#wastediversion', '#choosetoreuse', '#reuserevolution', '#wasteless', '#donatedontdump', '#noplanetb', '#naturalresources', '#naturalresource', '#reducereuse', '#ecofriendlyhome', '#ecofriendlybusiness', '#buildingmaterials', '#homeessentials', '#nonprofitorg', '#nonprofitorgs', '#MDnonprofit', '#communityorganization', '#CommunityForklift', '#DMVarea', '#DMVmetro', '#DCarea', '#PrinceGeorgesCounty']",30,2,45,0,2022,April,6,"c(#CFforkingamazing', '#reusestore', '#reusewarehouse', '#salvageyard', '#architecturalsalvage', '#salvagedfurniture', '#salvageddecor', '#salvagedhome', '#wastediversion', '#choosetoreuse', '#reuserevolution', '#wasteless', '#donatedontdump', '#noplanetb', '#naturalresources', '#naturalresource', '#reducereuse', '#ecofriendlyhome', '#ecofriendlybusiness', '#buildingmaterials', '#homeessentials', '#nonprofitorg', '#nonprofitorgs', '#MDnonprofit', '#communityorganization', '#CommunityForklift', '#DMVarea', '#DMVmetro', '#DCarea', '#PrinceGeorgesCounty)"
2804335683737589248,"Be yourself !
.
.
.
.
.
<U+261D>Have you ever felt like you are different but nobody knows it ?
<U+261D>Have you ever felt like you have something to say but nobody listen to it ?
<U+261D>Have you ever felt like you are bigger, greater and wiser than what others see in you ?
<U+270A>Follow us if you are someone who is different in this world....we are made for the people like you !!!!

.

.

.

#challengerscommunity  #motivation  #motivationquotes  #motivationdaily  #motivationalwords  #motivationalquotesoftheday  #motivationalquote  #motivationalmindset  #motivation<U+0001F4AF>  #inspiringquotes  #inspirationalwomen
 #inspirit  #inspiringothers  #inspiringtheworld #aspiretoinspire  #aspirations  #aspiretoinspire #followforfollowback  #follow  #likeforlikes  #COMMENT  #communityorganization",positive,762,"['#challengerscommunity', '#motivation', '#motivationquotes', '#motivationdaily', '#motivationalwords', '#motivationalquotesoftheday', '#motivationalquote', '#motivationalmindset', '#motivation', '#inspiringquotes', '#inspirationalwomen', '#inspirit', '#inspiringothers', '#inspiringtheworld', '#aspiretoinspire', '#aspirations', '#aspiretoinspire', '#followforfollowback', '#follow', '#likeforlikes', '#COMMENT', '#communityorganization']",22,3,9,0,2022,April,6,"c(#challengerscommunity', '#motivation', '#motivationquotes', '#motivationdaily', '#motivationalwords', '#motivationalquotesoftheday', '#motivationalquote', '#motivationalmindset', '#motivation', '#inspiringquotes', '#inspirationalwomen', '#inspirit', '#inspiringothers', '#inspiringtheworld', '#aspiretoinspire', '#aspirations', '#aspiretoinspire', '#followforfollowback', '#follow', '#likeforlikes', '#COMMENT', '#communityorganization)"
2804324070641830912,"8 shows 4 days over 4000 LAUSD Students… WHAT A WEEK!<U+0001F929>

A very special THANK YOU to the @blueribbonmcla and  @musiccenterla for having us this year! The hospitality was AMAZING and we had such beautiful and great time performing for all the Angeleno students<U+0001F64C><U+0001F3FD>

We hope to be back soon!<U+0001F64F><U+0001F3FD><U+2728>

Now we’re off to Portland, Oregon for @whitebirddance <U+0001F64C><U+0001F3FD><U+2665><U+FE0F><U+0001F525>

#VersaStyle #LosAngeles #Professional #DanceCompany #CommunityOrganization #HipHop #StreetDance",positive,447,"['#VersaStyle', '#LosAngeles', '#Professional', '#DanceCompany', '#CommunityOrganization', '#HipHop', '#StreetDance']",7,21,253,3,2022,April,6,"c(#VersaStyle', '#LosAngeles', '#Professional', '#DanceCompany', '#CommunityOrganization', '#HipHop', '#StreetDance)"
2804259747816200704,"Happy Monday! <U+2728>
Yesterday we gathered with @chi.care to help give meals to the community. What a beautiful experience! Shout out to our volunteers & Chi-Care for inviting us to part of this beautiful project & for doing this work here in Chicago. <U+0001F64C> We are going back! Join Us. 

Follow @chi.care to see how you can get involved. <U+0001F49B>

#chicare #volunteer #community #bepartofsomethingbeautiful 
#thisiswomanhood #charityevent 
#thisiscommunity
#abeautifulproject #womentalk #godlywoman #godisgood #communityorganization #give #love #fitness #bepartofsomethingbeautiful
#womenownedbusiness #womensupportingwomen #womenempowerment 
#communitysupport 
#volunteers #teambeautiful 
#abeautifulproject2022",positive,696,"['#chicare', '#volunteer', '#community', '#bepartofsomethingbeautiful', '#thisiswomanhood', '#charityevent', '#thisiscommunity', '#abeautifulproject', '#womentalk', '#godlywoman', '#godisgood', '#communityorganization', '#give', '#love', '#fitness', '#bepartofsomethingbeautiful', '#womenownedbusiness', '#womensupportingwomen', '#womenempowerment', '#communitysupport', '#volunteers', '#teambeautiful', '#abeautifulproject2022']",23,2,28,2,2022,April,6,"c(#chicare', '#volunteer', '#community', '#bepartofsomethingbeautiful', '#thisiswomanhood', '#charityevent', '#thisiscommunity', '#abeautifulproject', '#womentalk', '#godlywoman', '#godisgood', '#communityorganization', '#give', '#love', '#fitness', '#bepartofsomethingbeautiful', '#womenownedbusiness', '#womensupportingwomen', '#womenempowerment', '#communitysupport', '#volunteers', '#teambeautiful', '#abeautifulproject2022)"
2804223644197347328,"There are so many women in history that have made an impact on the beauty and barbering industries. Meet Annie Malone who's love for the cosmetology industry has supported the futures of many. She had an interest in chemistry and in hair care for Black women, which led to her success, making her a multi-millionaire. During that time many Black women were using greases, heavy oils, or fats to straighten their curls, but they were badly damaging their scalps. Annie developed non-damaging hair straighteners and special oils, revolutionizing hair care for Blacks.

With her financial success, she gave back to many students at several HBCUs by financing their tuition and giving back to many organizations to support the advancement of African-Americans.

#villagekulture #youth #grooming #barber #haircut #communityorganization #socialgood #dogood #makeadifference #children #mentoring #mentalhealth #womenshistorymonth",positive,922,"['#villagekulture', '#youth', '#grooming', '#barber', '#haircut', '#communityorganization', '#socialgood', '#dogood', '#makeadifference', '#children', '#mentoring', '#mentalhealth', '#womenshistorymonth']",13,1,16,0,2022,April,6,"c(#villagekulture', '#youth', '#grooming', '#barber', '#haircut', '#communityorganization', '#socialgood', '#dogood', '#makeadifference', '#children', '#mentoring', '#mentalhealth', '#womenshistorymonth)"
2804158884469867520,"Help us help the community we love! 
The more we know and understand, the more we grow! 

Please go to the link in our bio to complete the survey! Thank you! 

#linkinbio #passaic #uponj #unitedpassaicorg #share #survey #needsassessment #helpushelpyou #sharewithafriend #communityuplift #selfsufficiency 
#passaicnj #communityaction #communityorganization #nonprofit #nonprofitsofinstagram",positive,389,"['#linkinbio', '#passaic', '#uponj', '#unitedpassaicorg', '#share', '#survey', '#needsassessment', '#helpushelpyou', '#sharewithafriend', '#communityuplift', '#selfsufficiency', '#passaicnj', '#communityaction', '#communityorganization', '#nonprofit', '#nonprofitsofinstagram']",16,0,0,0,2022,April,6,"c(#linkinbio', '#passaic', '#uponj', '#unitedpassaicorg', '#share', '#survey', '#needsassessment', '#helpushelpyou', '#sharewithafriend', '#communityuplift', '#selfsufficiency', '#passaicnj', '#communityaction', '#communityorganization', '#nonprofit', '#nonprofitsofinstagram)"
2804120108131690496,"Thank you @maryspence1987 for awarding Mama to Mama a grant in the amount of $5,000. We appreciate the generous award and absolutely love working with you! 
#funding #communityorganization #nonprofitfunding",positive,206,"['#funding', '#communityorganization', '#nonprofitfunding']",3,1,1,1,2022,April,6,"c(#funding', '#communityorganization', '#nonprofitfunding)"
2804061767165463552,"<U+203C><U+FE0F>Update<U+203C><U+FE0F>
WCAT meetings now take place on the 2nd and 4th Mondays of each month. This week’s is our last meeting for the month of March, so we hope to see you there! 

Login options:
<U+25AB><U+FE0F>Click the link in our bio for the zoom link
<U+25AB><U+FE0F>Login with the meeting ID 8998481158
<U+25AB><U+FE0F>Call in at 253 214 8782

#whiteakerartists #wcat #wcc #oregonartists #eugeneartists #whiteakercommunitycouncil #communityorganization #supportlocalartists",positive,425,"['#whiteakerartists', '#wcat', '#wcc', '#oregonartists', '#eugeneartists', '#whiteakercommunitycouncil', '#communityorganization', '#supportlocalartists']",8,0,16,0,2022,April,6,"c(#whiteakerartists', '#wcat', '#wcc', '#oregonartists', '#eugeneartists', '#whiteakercommunitycouncil', '#communityorganization', '#supportlocalartists)"
2803953411432947712,"Good Monday morning, everyone. Are you prepared for the week? Getting your ideas and tasks set up will help to keep you focused and on track. Start your week off strong and hit the ground running.

#personaldevelopment #leadershipdevelopment #communityorganization #empoweringothers  #communityoutreach #leadershipprogram #serveothers #Mondaymotivation #mondaythoughts #nonprofitorganization #encouragement",positive,406,"['#personaldevelopment', '#leadershipdevelopment', '#communityorganization', '#empoweringothers', '#communityoutreach', '#leadershipprogram', '#serveothers', '#Mondaymotivation', '#mondaythoughts', '#nonprofitorganization', '#encouragement']",11,0,1,0,2022,April,6,"c(#personaldevelopment', '#leadershipdevelopment', '#communityorganization', '#empoweringothers', '#communityoutreach', '#leadershipprogram', '#serveothers', '#Mondaymotivation', '#mondaythoughts', '#nonprofitorganization', '#encouragement)"
2803877255640104960,"Thank you to Mark Armitage of @desjardinsinsurance for donating $500 worth of chicken, and to Wholesale Club Kingston for donating 3 very large cases of mixed vegetables.
Another delicious and nutritious meal assured!

#thankyouforyoursupport #corporatesponsors #communityorganization #mealservice #needamealgetameal #servingtoday",positive,330,"['#thankyouforyoursupport', '#corporatesponsors', '#communityorganization', '#mealservice', '#needamealgetameal', '#servingtoday']",6,1,25,1,2022,April,6,"c(#thankyouforyoursupport', '#corporatesponsors', '#communityorganization', '#mealservice', '#needamealgetameal', '#servingtoday)"
2803586944019147264,"WE BACK AT IT TOMORROW!!! SEE YOU ALL SOON FIT FAM! 

Please remember to hydrate, hydrate, HYDRATE!! Come ready to be the best YOU. Help others level up and grow. 

If you are feeling ill please stay home. We're want to make sure everyone is safe and we want to provide a safe environment for our FIT FAM. We will be following Covid protocols in order to ensure everyone’s safety! 

IF YOU READY TO GET THIS WORK, GIVE US A ""FIT FAM"" in the comments. 

Like,  share, follow, save!

#winwithFIT #winwithfitfam #communityworkout #cityofphoenix #diversity #eachoneteachone #communitydevelopment #fitnessfreak #socialjustice #communityorganization #arizona #judicialservices #fitnesslifestyle #fitcoach #groupfitness #socialenterprise #community #bridgethegap #arizonacardinals #charities #nike #adidas #phoenixsuns #cardinals #united",positive,830,"['#winwithFIT', '#winwithfitfam', '#communityworkout', '#cityofphoenix', '#diversity', '#eachoneteachone', '#communitydevelopment', '#fitnessfreak', '#socialjustice', '#communityorganization', '#arizona', '#judicialservices', '#fitnesslifestyle', '#fitcoach', '#groupfitness', '#socialenterprise', '#community', '#bridgethegap', '#arizonacardinals', '#charities', '#nike', '#adidas', '#phoenixsuns', '#cardinals', '#united']",25,8,45,0,2022,April,6,"c(#winwithFIT', '#winwithfitfam', '#communityworkout', '#cityofphoenix', '#diversity', '#eachoneteachone', '#communitydevelopment', '#fitnessfreak', '#socialjustice', '#communityorganization', '#arizona', '#judicialservices', '#fitnesslifestyle', '#fitcoach', '#groupfitness', '#socialenterprise', '#community', '#bridgethegap', '#arizonacardinals', '#charities', '#nike', '#adidas', '#phoenixsuns', '#cardinals', '#united)"
2803250585166105088,"On May 7, 2022 Boutique Winnie & Moe will be joining Montréal à Coeur / Montreal Community Cares for the POWER OF SPORTS WALK-A-THON.

It’s time for communities and municipal leaders to come together to make it clear that sports are essential and should not be minimized or underestimated. It is so important for us to use our platform to share a unified message that highlights the benefits of sports when it comes to youth development as a whole and to take into consideration its full potential.

Together we can reach our goal and maximize the impact of our message to offer as many opportunities to kids as possible while creating safe and healthy spaces for them to grow and put them on their pathways to success.

Please consider making a contribution to the Winnie & Moe Fam Team and supporting a worthy cause. 

Link to contribute in bio.

Thank you for your support! 

Adri <U+2665><U+FE0F>

#youthempowerment #youthathlete #supportyoungathletes #youthprogram #montreal #quebec #supportlocal #communityorganization #bethechange #montrealcommunitycaresfoundation #redrushbasketball #sports #supportlocalsports #playsports #beactive #communityoutreach",positive,1145,"['#youthempowerment', '#youthathlete', '#supportyoungathletes', '#youthprogram', '#montreal', '#quebec', '#supportlocal', '#communityorganization', '#bethechange', '#montrealcommunitycaresfoundation', '#redrushbasketball', '#sports', '#supportlocalsports', '#playsports', '#beactive', '#communityoutreach']",16,0,2,0,2022,April,6,"c(#youthempowerment', '#youthathlete', '#supportyoungathletes', '#youthprogram', '#montreal', '#quebec', '#supportlocal', '#communityorganization', '#bethechange', '#montrealcommunitycaresfoundation', '#redrushbasketball', '#sports', '#supportlocalsports', '#playsports', '#beactive', '#communityoutreach)"
2803232023357465600,"Parents asked. And so here is our first ever Long Beach Moms 2022 Summer Camp Guide!

We are thrilled to showcase our partner’s camps who offer summer activities this coming summer!

We have selections from babes aged 4 - 18+, and there's an assortment to choose from to get the wiggles out, stretch the tech brain, and to learn new skills!

A special thanks to our trusted curated resourced partners:
@codeninjaslosalamitos
@westerlywildcats
@adventurestodreams
@tgalongbeach
#shafferandassociates
@mccormickdivers1
@valtertennis
@fresheducationlb
@losaltosymca
@scholarscollective
@beachvolleyballcamps
@galileocamps
@sctennisacademy
@leadershiplb

To learn more: Link in BIO

#longbeachmoms
#lbmoms
#summercampguide
#longbeachsummer
#thingstodo
#communityorganization
#listofsummercamps",positive,789,"['#shafferandassociates', '#longbeachmoms', '#lbmoms', '#summercampguide', '#longbeachsummer', '#thingstodo', '#communityorganization', '#listofsummercamps']",8,0,29,13,2022,April,6,"c(#shafferandassociates', '#longbeachmoms', '#lbmoms', '#summercampguide', '#longbeachsummer', '#thingstodo', '#communityorganization', '#listofsummercamps)"
2802783153891557888,"The vast majority of human trafficking victims are women. Let’s take a look behind some of the statistics:
—
#WomensRights #WomensEmpowerment #GenderEquality #Feminism #Feminist #SocialImpact #Activism #Change #Impact #Youth #YouthLed #YouthActivism #YouthLeadership #ChampionsOfChangeCanada #SuccessfulWomen #YouthLeaders #YouthOpportunities #CivilRights#GrassrootsOrganization #CommunityOrganization #Community#Volunteer #Volunteering #StudentLeader #WomensRights #MentalHealth #MentalHealthAwareness #FactCheck #Facts #HumanTraffickingAwareness",negative,547,"['#WomensRights', '#WomensEmpowerment', '#GenderEquality', '#Feminism', '#Feminist', '#SocialImpact', '#Activism', '#Change', '#Impact', '#Youth', '#YouthLed', '#YouthActivism', '#YouthLeadership', '#ChampionsOfChangeCanada', '#SuccessfulWomen', '#YouthLeaders', '#YouthOpportunities', '#CivilRights', '#GrassrootsOrganization', '#CommunityOrganization', '#Community', '#Volunteer', '#Volunteering', '#StudentLeader', '#WomensRights', '#MentalHealth', '#MentalHealthAwareness', '#FactCheck', '#Facts', '#HumanTraffickingAwareness']",30,10,66,0,2022,April,6,"c(#WomensRights', '#WomensEmpowerment', '#GenderEquality', '#Feminism', '#Feminist', '#SocialImpact', '#Activism', '#Change', '#Impact', '#Youth', '#YouthLed', '#YouthActivism', '#YouthLeadership', '#ChampionsOfChangeCanada', '#SuccessfulWomen', '#YouthLeaders', '#YouthOpportunities', '#CivilRights', '#GrassrootsOrganization', '#CommunityOrganization', '#Community', '#Volunteer', '#Volunteering', '#StudentLeader', '#WomensRights', '#MentalHealth', '#MentalHealthAwareness', '#FactCheck', '#Facts', '#HumanTraffickingAwareness)"
2802744221952077824,"So I'm supposed to be in bed doing nada, except walking. Fine, but it's been two weeks since the back surgery and I have been staring at my camera just daring myself to go out and shoot. 

So when Joe Campbell called me and said 
Start Out Fresh Intervention Advocates is doing an event in East Orange.....<U+0001F4A1>......So while everybody is gone, i sneak out the house and jump in the car with Joe, and it absolutely made my day to come out the house and see some great people gathered together for an important cause. <U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C>

#eGALLUTS
#Domesticviolence
#victimadvocacy 
#MontclairNJ 
#eastorange 
#menagainstdomesticviolence 
#luncheon 
#bnwphotos
#communityservice
#communityorganization",positive,682,"['#eGALLUTS', '#Domesticviolence', '#victimadvocacy', '#MontclairNJ', '#eastorange', '#menagainstdomesticviolence', '#luncheon', '#bnwphotos', '#communityservice', '#communityorganization']",10,8,51,0,2022,April,6,"c(#eGALLUTS', '#Domesticviolence', '#victimadvocacy', '#MontclairNJ', '#eastorange', '#menagainstdomesticviolence', '#luncheon', '#bnwphotos', '#communityservice', '#communityorganization)"
2802685238268042752,"Thank you for sharing <U+2728> @atillalgur

#lightlanguage #lightlanguageart #lightlanguagetransmissions #lightlanguageactivation #lightworker #lightcommunity #lightworkercommunity #lightcodes #channeling #ascension #intuitiveart #esotericart #occultart #esoterism #occultism #sigilmagick #sigils #glyphs #symbols #sacredsymbols #keepersofthecodes #magickcommunity #artistscommunity #communityorganization #global #globalart #globalove",positive,428,"['#lightlanguage', '#lightlanguageart', '#lightlanguagetransmissions', '#lightlanguageactivation', '#lightworker', '#lightcommunity', '#lightworkercommunity', '#lightcodes', '#channeling', '#ascension', '#intuitiveart', '#esotericart', '#occultart', '#esoterism', '#occultism', '#sigilmagick', '#sigils', '#glyphs', '#symbols', '#sacredsymbols', '#keepersofthecodes', '#magickcommunity', '#artistscommunity', '#communityorganization', '#global', '#globalart', '#globalove']",27,0,33,1,2022,April,6,"c(#lightlanguage', '#lightlanguageart', '#lightlanguagetransmissions', '#lightlanguageactivation', '#lightworker', '#lightcommunity', '#lightworkercommunity', '#lightcodes', '#channeling', '#ascension', '#intuitiveart', '#esotericart', '#occultart', '#esoterism', '#occultism', '#sigilmagick', '#sigils', '#glyphs', '#symbols', '#sacredsymbols', '#keepersofthecodes', '#magickcommunity', '#artistscommunity', '#communityorganization', '#global', '#globalart', '#globalove)"
2802654006010073600,"Watch the complete video in our youtube channel.
Link below<U+0001F446>
#social #work #socialwork #community #communityorganization #education #awarness #knowledge #society #success #socialscience #scientist #socialservice #socialworker #societyfeelings #southkorea #southafrica #usa<U+0001F1FA><U+0001F1F8> #china<U+0001F1E8><U+0001F1F3> #pakistan #germany",neutral,302,"['#social', '#work', '#socialwork', '#community', '#communityorganization', '#education', '#awarness', '#knowledge', '#society', '#success', '#socialscience', '#scientist', '#socialservice', '#socialworker', '#societyfeelings', '#southkorea', '#southafrica', '#usa', '#china', '#pakistan', '#germany']",21,0,1,0,2022,April,6,"c(#social', '#work', '#socialwork', '#community', '#communityorganization', '#education', '#awarness', '#knowledge', '#society', '#success', '#socialscience', '#scientist', '#socialservice', '#socialworker', '#societyfeelings', '#southkorea', '#southafrica', '#usa', '#china', '#pakistan', '#germany)"
2802631548283272192,"Cheeese!!! Hi from the mountains! <U+0001F62C>
//
Charles, Allie & Remi
//
#ctfxc #charity #wethekings #charitywork #community #cancer #awareness #inspiration #support #nonprofit #nonprofitorganization #trippy #allie #charles #music #bekind #instagramtakeover #communityorganization #quarantine #communitylove",positive,298,"['#ctfxc', '#charity', '#wethekings', '#charitywork', '#community', '#cancer', '#awareness', '#inspiration', '#support', '#nonprofit', '#nonprofitorganization', '#trippy', '#allie', '#charles', '#music', '#bekind', '#instagramtakeover', '#communityorganization', '#quarantine', '#communitylove']",20,2,16,0,2022,April,6,"c(#ctfxc', '#charity', '#wethekings', '#charitywork', '#community', '#cancer', '#awareness', '#inspiration', '#support', '#nonprofit', '#nonprofitorganization', '#trippy', '#allie', '#charles', '#music', '#bekind', '#instagramtakeover', '#communityorganization', '#quarantine', '#communitylove)"
